Rank,Prev,Team,Conf,Region,Rating,AdjEff,AdjO,AdjD,AdjHFA,Elo,Elo+,Wins,Losses,DIII W,DIII L,Conf W,Conf L,Pred. W,Pred. L,Pred. DIIIW,Pred. DIIIL,Pred. ConfW,Pred. ConfL,To-Date SOS,To-Date SOS+,To-Date NCSOS,SOS,SOS+,NCSOS,Future SOS,Future SOS+,Future NCSOS,MOV+,SOR,E+,G+,A+,BA,EAW,GAW,AAW,Best MOV,Opp...44,Best Win,Opp...46,Worst MOV,Opp...48,Worst Loss,Opp...50,OGrade,DGrade,Grade,OError,DError,Error,OC,DC,HC,WinPerc,Exp_SOR,Exp_BestW,Exp_WorstL,AdjGames,AdjWP
115,112,Geneva,PAC,2,-0.6910812452926205,-1.7592859298049284,25.699753967396557,27.459039897201485,0.3855117115162079,1450.9329538714971,1467.8738790314067,0,0,0,0,0,0,5.319348542619063,4.680651457380937,5.319348542619063,4.680651457380937,4.43850484643092,3.56149515356908,NA,NA,NA,0.4385975646968611,0.12583887464191693,0.5145870500536192,0.4385975646968611,0.12583887464191693,0.5145870500536192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.85872987238852,17.765018919112173,-7.0937109532763465,-23.90507140584153,20.469379796987116,-3.4356916088544125,N,A,N,NA,NA,2.718281828459045,1,NA,NA
116,113,Centenary La.,SCAC,3,-0.9878952326918129,-1.2740331597990142,27.44148755485648,28.715520714655494,1.6291625234691063,1187.5978741167273,1214.9799768035405,0,0,0,0,0,0,4.143822698589355,3.8561773014106455,4.143822698589355,3.8561773014106455,3.35202443652243,2.64797556347757,NA,NA,NA,0.4620088080993441,0.0596151086050052,0.5667136162882265,0.4620088080993441,0.0596151086050052,0.5667136162882265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
117,115,Lycoming,LAND,2,-2.0396340337809167,-3.3359072845127713,25.200071419502322,28.535978704015093,0.7398563839255747,1499.5987849027526,1492.830668683557,0,0,0,0,0,0,3.8813406352038875,6.118659364796112,3.8813406352038875,6.118659364796112,2.224658674099717,3.775341325900283,NA,NA,NA,0.5630992182877778,0.09336108273637858,0.5531817305289161,0.5630992182877778,0.09336108273637858,0.5531817305289161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-28.610970801800413,28.355368691048298,-0.2556021107521147,-27.259483956829712,27.73699867028305,0.4775147134533384,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
118,116,Olivet,MIAA,4,-2.4213381665935225,-3.430645083600396,25.491462259019382,28.92210734261978,1.7852277981740534,1395.109865059481,1394.953446885963,0,0,0,0,0,0,4.540223998686281,5.4597760013137195,3.605610154525595,5.3943898454744055,2.274212923928784,4.7257870760712155,NA,NA,NA,0.4892912502042715,0.11819365210714891,0.18715942125933308,0.4892912502042715,0.11819365210714891,0.18715942125933308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-25.408048804197893,20.979948241983816,-4.428100562214077,-24.249796981231146,26.51292125203346,2.263124270802315,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
119,118,FDU-Florham,MAC,1,-2.6360443299426692,-4.155929981312195,26.345675548280425,30.50160552959262,1.2647781190232963,1522.4887430550555,1607.0610777520449,0,0,0,0,0,0,5.729564663029989,4.27043533697001,5.729564663029989,4.27043533697001,5.060089646699608,3.939910353300392,NA,NA,NA,0.332421625175874,0.016659606070913123,0.3258704873674647,0.332421625175874,0.016659606070913123,0.3258704873674647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-32.735300506335946,24.42407837667837,-8.311222129657576,-32.406962662806826,25.490781008379564,-6.9161816544272625,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
120,120,Kean,NJAC,2,-3.031694665162895,-3.81884510086741,24.755778923458227,28.574624024325637,0.19886783902793667,1321.4578485504298,1286.126360932915,0,0,0,0,0,0,3.943623833527643,6.056376166472358,3.943623833527643,6.056376166472358,2.9416015392852937,4.058398460714706,NA,NA,NA,0.5642391693036155,0.11177221920287606,0.6099627537009461,0.5642391693036155,0.11177221920287606,0.6099627537009461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.403641486000918,17.660792547822254,-6.742848938178664,-22.548318478303404,17.914374696114894,-4.63394378218851,N,A,N,NA,NA,2.718281828459045,1,NA,NA
121,119,Rochester,LL,2,-3.148760621040562,-4.428100562214077,22.46442987519249,26.892530437406567,1.0787106158738873,1480.820439592102,1435.6360353560915,0,0,0,0,0,0,4.3547879504657825,5.645212049534218,4.3547879504657825,5.645212049534218,2.6391026054756286,4.360897394524372,NA,NA,NA,0.49175304861216873,0.08712799544666394,0.35886229210756443,0.49175304861216873,0.08712799544666394,0.35886229210756443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-30.406588975828452,26.975943892228056,-3.430645083600396,-26.51292125203346,24.249796981231146,-2.263124270802315,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
122,121,Stevenson,MAC,1,-3.1804407649441964,-4.506807059381,24.37292691540941,28.87973397479041,0.9488080482200686,1500.2414997545018,1441.5634216291935,0,0,0,0,0,0,5.408127781094824,4.591872218905177,5.408127781094824,4.591872218905177,5.247577307298694,3.7524226927013062,NA,NA,NA,0.3795142894622339,0.023842230349552084,0.6981560997371339,0.3795142894622339,0.023842230349552084,0.6981560997371339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-21.197873569351373,30.486094691159334,9.288221121807961,-18.896787092951232,34.53997647754116,15.643189384589927,N,A+,C,NA,NA,2.718281828459045,1,NA,NA
123,131,Lebanon Valley,MAC,1,-3.2678400594896764,-4.450913415258782,23.44825487911834,27.899168294377123,2.2126805622730403,1426.9637277985885,1434.7406375826622,0,1,0,1,0,0,5.375095683147904,4.624904316852096,5.375095683147904,4.624904316852096,5.2176231551505685,3.7823768448494315,0.8408911787920874,0.17602855910083703,0.8408911787920874,0.3908818001542495,0.03319957806129157,0.8408911787920874,0.3408807580833786,0.01732969127911985,NA,-23.132491603304967,1,0,0,1,0,-0.9332742468052448,-0.6356228252854599,-0.20981504957036257,-23.132491603304967,Franklin and Marshall,TRUE,NA,-23.132491603304967,Franklin and Marshall,FALSE,NA,3.460487738286828,0.3591693497928925,3.8196570880797207,10.804863252887305,-5.157084323788784,5.647778929098521,C-,N,D-,0,2.718281828459045,2.718281828459045,1,0.16666666666666666,-0.7134805734261697
124,122,Adrian,MIAA,4,-3.3968313413752544,-4.572594618914181,22.309671127199366,26.882265746113546,0.6594175854703629,1432.4244358260016,1410.758786339411,0,0,0,0,0,0,3.91843062577835,6.081569374221649,3.912577295375389,5.08742270462461,2.0110538453763795,4.988946154623621,NA,NA,NA,0.536416382783153,0.17457238186516805,0.3550364087708262,0.536416382783153,0.17457238186516805,0.3550364087708262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
125,128,Concordia Wis.,NACC,5,-3.5466073688713506,-4.813944443872991,22.605870877439497,27.419815321312488,1.077490868010751,1466.4500377498407,1422.750014675308,1,0,1,0,0,0,6.164588007796287,3.835411992203712,6.164588007796287,3.835411992203712,4.830318593884415,3.1696814061155854,0.06477303925743105,2.859227364773176e-4,0.06477303925743105,0.3009118707598858,0.044655881575530444,0.17450599290727742,0.32714951870460296,0.049585877002091903,0.2842389465571238,-26.161851146905576,0.9981041497089478,0,0,0,1,1.8985881548638783e-4,0.008198721264036646,0.10636367362730992,-26.161851146905576,Thiel,TRUE,NA,-26.161851146905576,Thiel,FALSE,NA,-6.332550732499424,1.8223770950274252,-4.510173637471999,-3.616002779143095,7.495668500613682,3.8796657214705874,N,D,N,1,2.7131332550676848,2.718281828459045,1,0,0.020555115433640397
126,124,University of New England,CNE,1,-3.588486011630002,-4.280244110182501,21.819980377494705,26.100224487677206,1.5273153694085433,1260.2871862847437,1268.9912926510012,0,0,0,0,0,0,6.853773703264065,3.146226296735935,6.853773703264065,3.146226296735935,4.519672249386516,2.480327750613484,NA,NA,NA,0.27948287123416227,0.03366982271212169,0.2131877451949553,0.27948287123416227,0.03366982271212169,0.2131877451949553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-38.08050134989355,30.493272312403697,-7.5872290374898554,-33.27589228272612,27.03545416199027,-6.240438120735849,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
127,127,Rhodes,SAA,3,-4.065518094720012,-5.169432463776637,26.785159203692057,31.954591667468694,0.7346682213588719,1413.6850937507145,1335.6750663608166,0,0,0,0,0,0,2.772480828225319,7.227519171774682,2.772480828225319,7.227519171774682,1.7846518208321565,5.215348179167844,NA,NA,NA,0.661252910980544,0.1620235101214574,0.5705913898481363,0.661252910980544,0.1620235101214574,0.5705913898481363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-15.741618886972711,40.15297193876161,24.4113530517889,-15.849900482104465,47.407072801190914,31.557172319086447,N,A+,A,NA,NA,2.718281828459045,1,NA,NA
128,130,Eastern,MAC,1,-4.150698805665284,-5.42392293691449,24.468141748165273,29.892064685079763,1.2058038128451527,1447.058817002407,1419.854461058602,0,0,0,0,0,0,5.528001327834678,4.471998672165323,5.528001327834678,4.471998672165323,4.788416026905826,4.211583973094174,NA,NA,NA,0.3240657475140046,0.01635308848178396,0.22909045298327935,0.3240657475140046,0.01635308848178396,0.22909045298327935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-43.279038413464114,30.392431012589455,-12.88660740087466,-41.073166769819835,30.88609641361181,-10.187070356208025,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
129,114,Montclair State,NJAC,2,-4.285749568690148,-5.277972666046107,16.634911911575063,21.91288457762117,1.1047053627579526,1337.9104027006942,1351.3123604589348,0,1,0,1,0,0,4.017671060800935,5.982328939199064,4.017671060800935,5.982328939199064,2.699943964996368,4.300056035003632,0.43745969679688956,0.018482663150411582,0.43745969679688956,0.5358180210079067,0.10790941923134134,0.5193592159640372,0.5467467236980198,0.11784572546255576,0.560308975547611,-37.589431499014594,1,0,0,0,1,-0.9850323656917261,-0.8454469890235823,-0.44561558902977794,-37.589431499014594,Merchant Marine,TRUE,NA,-37.589431499014594,Merchant Marine,FALSE,NA,-12.743338012397137,-2.5333765928044323,-15.276714605201569,-4.82651885379877,-10.166524188576926,-14.993043042375696,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.84860111069202
130,129,Carthage,CCIW,5,-4.294211827081989,-5.520106788887098,20.927882592585853,26.44798938147295,1.042788319857309,1436.9668850855935,1386.43878574762,0,0,0,0,0,0,3.299826372649647,6.700173627350353,3.299826372649647,6.700173627350353,2.766205390304849,6.233794609695151,NA,NA,NA,0.5931657314738847,0.22055567615047403,0.2656851871112351,0.5931657314738847,0.22055567615047403,0.2656851871112351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-37.864970556367815,29.18041322144924,-8.684557334918576,-32.333678840462575,31.00048408752054,-1.3331947529420347,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
131,132,Simpson,ARC,5,-4.424674711193811,-5.921188019450394,26.841936997306195,32.76312501675659,1.2186074319645654,1496.158305774365,1511.6202122394054,0,0,0,0,0,0,3.9237104081673997,6.076289591832601,3.9237104081673997,6.076289591832601,2.6637092804116858,5.336290719588314,NA,NA,NA,0.5160399233543691,0.16672662008570366,0.32911776152602373,0.5160399233543691,0.16672662008570366,0.32911776152602373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.638322604154748,29.524099577961074,4.885776973806326,-24.683319056437817,33.961778099085,9.278459042647185,N,A+,D,NA,NA,2.718281828459045,1,NA,NA
132,134,Morrisville State,E8,2,-4.61449212790154,-6.742848938178664,16.902693519107245,23.64554245728591,1.2371330874217945,1720.823530380068,1667.4410562966666,0,0,0,0,0,0,3.6732167088888152,6.326783291111186,3.6732167088888152,6.326783291111186,2.614036421716623,4.385963578283377,NA,NA,NA,0.5126241120734112,0.10329167321830961,0.4689740363384216,0.5126241120734112,0.10329167321830961,0.4689740363384216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-27.816524995610628,23.997679894743218,-3.81884510086741,-17.914374696114894,22.548318478303404,4.63394378218851,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
133,135,Loras,ARC,5,-4.66959534912861,-5.9838504518940105,30.035365058322594,36.019215510216604,0.7796166903344235,1442.3943949653203,1428.29163708122,0,0,0,0,0,0,3.2909241034784475,6.7090758965215525,3.2909241034784475,6.7090758965215525,2.794470388528963,5.205529611471038,NA,NA,NA,0.5798080920670978,0.2034148231882623,0.6384937820307093,0.5798080920670978,0.2034148231882623,0.6384937820307093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-12.252817378968452,41.78524111447718,29.53242373550873,-15.491241892267919,48.316339480129095,32.82509758786118,N,A+,A,NA,NA,2.718281828459045,1,NA,NA
134,123,St. Lawrence,LL,2,-4.771774942394295,-6.246997157444003,18.10199149590423,24.348988653348233,1.580096094541466,1490.3926017434576,1479.795134566461,1,0,1,0,0,0,4.11009319522315,5.88990680477685,4.11009319522315,5.88990680477685,2.461398461476507,4.538601538523492,0.09472606636781733,5.956908664883631e-4,0.09472606636781733,0.4935465766850996,0.09007560042755416,0.3490348190158414,0.5378599667203532,0.10001781260100592,0.4761891953398534,-33.140897059792906,0.9991838083531885,0,0,0,1,6.980440916126707e-5,0.003965254454202705,0.0666560616723717,-33.140897059792906,Norwich,TRUE,NA,-33.140897059792906,Norwich,FALSE,NA,-17.545432593381072,11.675718240637238,-5.869714352743834,-14.38089709520451,9.801527358320444,-4.5793697368840665,N,B-,N,1,2.716064094707974,2.718281828459045,1,0,0.012465997301376819
135,139,LaGrange,USAC,3,-4.939392174269109,-5.9086265458755065,24.670750132114673,30.57937667799018,1.934707281401796,1325.716308086327,1308.3064023187346,0,0,0,0,0,0,4.1771323938079545,5.822867606192045,3.8233910950614103,5.176608904938589,3.7256416635675627,3.2743583364324373,NA,NA,NA,0.4989840302545872,0.10036102478234125,0.7551491112511513,0.4989840302545872,0.10036102478234125,0.7551491112511513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
136,137,Salve Regina,NEWMAC,1,-5.11116451452944,-6.83928888079754,21.343614923626415,28.182903804423955,1.0184904044938805,1567.1730493441198,1546.5102655440026,0,0,0,0,0,0,4.6733471274704215,5.3266528725295785,4.6733471274704215,5.3266528725295785,3.3650114558645177,3.6349885441354823,NA,NA,NA,0.4025525808182768,0.04996577708260562,0.44700829731517255,0.4025525808182768,0.04996577708260562,0.44700829731517255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-32.7936550985246,36.490068766155005,3.6964136676304022,-27.466450017650256,35.0680604323065,7.601610414656246,N,A+,D-,NA,NA,2.718281828459045,1,NA,NA
137,138,MIT,NEWMAC,1,-5.183691795108773,-5.760782278526403,17.893654940711937,23.65443721923834,1.7655528453146847,1166.484993515828,1220.4520183254629,0,0,0,0,0,0,5.402364206152851,3.597635793847149,5.402364206152851,3.597635793847149,3.5677528975036443,3.4322471024963557,NA,NA,NA,0.30452823781892024,0.0516106427152852,0.04887479202580808,0.30452823781892024,0.0516106427152852,0.04887479202580808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-51.19235748387182,28.05756144475081,-23.134796039121007,-42.41519242008299,22.075214008040717,-20.33997841204227,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
138,126,Curry,CNE,1,-5.434627486317305,-6.444443001006736,29.08448393911546,35.5289269401222,1.333993549554394,1327.314634049902,1307.496561188318,1,0,1,0,0,0,6.574499389229058,3.425500610770942,6.574499389229058,3.425500610770942,4.257510903331005,2.7424890966689954,0.16520010143764186,0.0018536945404712402,0.16520010143764186,0.26661218899980926,0.03346522274827958,0.15122481213879535,0.277880198728939,0.03697761477136939,0.1442371674893721,-36.279465299241,0.9972341781330802,0,0,0,1,2.983307581250205e-4,0.011325174041511454,0.13020233942404447,-36.279465299241,Bridgewater State,TRUE,NA,-36.279465299241,Bridgewater State,FALSE,NA,0.5348074242102978,-10.066949488405923,-9.532142064195625,-3.140579665498464,-7.4687508735462345,-10.609330539044699,N,N,N,1,2.7107739326747495,2.718281828459045,1,0,0.025624613296907073
139,140,Widener,MAC,1,-5.4543107276005856,-7.0937109532763465,18.724686105353676,25.818397058630023,1.6365913635425178,1548.1504970640847,1479.1010658155305,0,0,0,0,0,0,5.123944668573794,4.876055331426206,5.123944668573794,4.876055331426206,4.710823757829652,4.289176242170348,NA,NA,NA,0.3645973502289593,0.018971342943747926,0.4859007375015496,0.3645973502289593,0.018971342943747926,0.4859007375015496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-28.41870708344299,26.65942115363806,-1.7592859298049284,-20.469379796987116,23.90507140584153,3.4356916088544125,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
140,143,Benedictine,NACC,5,-5.84667122614071,-6.944151524346758,19.23156327210629,26.175714796453047,0.8736030268510929,1338.806130166534,1336.2012619533157,0,0,0,0,0,0,5.698084752864095,4.301915247135905,5.698084752864095,4.301915247135905,4.476961240444455,3.5230387595555452,NA,NA,NA,0.33240059101717423,0.04589457323291326,0.3113262360422279,0.33240059101717423,0.04589457323291326,0.3113262360422279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-34.679296491266335,22.449894527422433,-12.229401963843902,-27.290073703619633,19.217131834760522,-8.072941868859111,N,A,N,NA,NA,2.718281828459045,1,NA,NA
141,142,Chicago,MWC,5,-5.907167979795618,-7.496667032199856,21.28071335012826,28.777380382328115,0.8938032880650988,1492.6878356110021,1498.4703062428753,0,0,0,0,0,0,5.8105060693073005,4.1894939306926995,5.8105060693073005,4.1894939306926995,5.79845735521455,3.20154264478545,NA,NA,NA,0.3516804803514169,0.08461908266390103,0.976455172191073,0.3516804803514169,0.08461908266390103,0.976455172191073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-11.606566782903426,41.675540829318024,30.068974046414596,-6.4839392395396835,42.293475090468085,35.8095358509284,N,A+,A,NA,NA,2.718281828459045,1,NA,NA
142,144,Coast Guard,NEWMAC,1,-6.510996561835091,-7.5872290374898554,29.04966099560876,36.63689003309862,1.2102099710950465,1306.1806459635404,1328.0313249790577,0,0,0,0,0,0,4.978550490975189,5.02144950902481,4.978550490975189,5.02144950902481,3.2105564009761154,3.7894435990238846,NA,NA,NA,0.34655894543402865,0.04337775955639067,0.2719979770054058,0.34655894543402865,0.04337775955639067,0.2719979770054058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.65661317088227,20.37636906069977,-4.280244110182501,-27.03545416199027,33.27589228272612,6.240438120735849,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
143,133,Catholic,LAND,2,-6.6656864627605525,-8.261421053538303,17.35471106325825,25.616132116796553,1.4158204385949467,1511.1166349298949,1422.545685930966,1,0,1,0,0,0,3.0256556848139518,6.974344315186048,3.0256556848139518,6.974344315186048,1.7029705315777743,4.297029468422226,0.22241754035371408,0.0035428673847857084,0.22241754035371408,0.5772734824005173,0.1316553250743157,0.5533323394556595,0.6167019204057177,0.14589004259537458,0.6636372724896414,-37.506857703604126,0.995292335381867,0,0,0,1,5.66171374640545e-4,0.0177963543116757,0.17164010644871386,-37.506857703604126,McDaniel,TRUE,NA,-37.506857703604126,McDaniel,FALSE,NA,-17.525550909541714,7.289161223699619,-10.236389685842095,-14.26097408987711,5.082566186838184,-9.178407903038925,N,D+,N,1,2.7055151434867057,2.718281828459045,1,0,0.03482188819933115
144,146,St. John Fisher,E8,2,-6.798883709868045,-8.31122212965758,23.109048837034145,31.420270966691724,1.4398323930354604,1443.346781771995,1454.9566926119066,0,0,0,0,0,0,3.6070338800089243,6.392966119991075,3.6070338800089243,6.392966119991075,2.4097071091040023,4.590292890895998,NA,NA,NA,0.48465008311148194,0.09908934628545393,0.36719353939543825,0.48465008311148194,0.09908934628545393,0.36719353939543825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-29.186575989948395,25.0306460086362,-4.155929981312195,-25.490781008379564,32.406962662806826,6.9161816544272625,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
145,136,Millsaps,SAA,3,-7.16150011278782,-8.269870643528169,23.68028712892343,31.950157772451597,1.1170499325425487,1342.222435685606,1252.2096934523063,0,1,0,1,0,0,2.1788706751606792,7.821129324839321,2.1788706751606792,7.821129324839321,1.3633576482381626,5.636642351761838,0.6323988085403682,0.05585876977333748,0.6323988085403682,0.6584487545512737,0.13664553567384882,0.5544945532236153,0.6613431929969298,0.14562184299612788,0.5155424255652387,-41.85002511438232,1,0,0,0,1,-0.9530162064886128,-0.6988109947385055,-0.26341178846540847,-41.85002511438232,Belhaven,TRUE,NA,-41.85002511438232,Belhaven,FALSE,NA,2.7238224740400265,-22.19442186941962,-19.470599395379594,8.915854062078978,-23.215022500006533,-14.299168437927555,D+,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.7533470662347096
146,148,Calvin,MIAA,4,-7.451291248485264,-7.779600529017863,23.245204921789046,31.02480545080691,1.281932629627415,1039.133449649432,1067.7637424357363,0,0,0,0,0,0,3.5240453166257617,6.475954683374238,3.5240453166257617,6.475954683374238,1.941101597543957,5.058898402456043,NA,NA,NA,0.5587103976111583,0.11897607282129889,0.37025285030360006,0.5587103976111583,0.11897607282129889,0.37025285030360006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-48.158959908663185,3.8059022549187755,-44.35305765374441,-44.754450748466105,10.368671194138077,-34.385779554328025,N,C-,N,NA,NA,2.718281828459045,1,NA,NA
147,147,Husson,CNE,1,-7.474258444671014,-8.728517864204097,21.70185911702026,30.430376981224356,1.1884195597044234,1369.5232721810596,1311.2141223525402,0,0,0,0,0,0,5.292078830944102,4.707921169055898,5.292078830944102,4.707921169055898,3.8344417073422643,3.1655582926577357,NA,NA,NA,0.3476254146162763,0.07372543794679089,0.4229145879301879,0.3476254146162763,0.07372543794679089,0.4229145879301879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-38.50237059939826,11.029509049669803,-27.472861549728457,-33.57964027175638,16.564749015769742,-17.01489125598664,N,B+,N,NA,NA,2.718281828459045,1,NA,NA
148,149,Lakeland,NACC,5,-7.485027483548,-8.68455733491858,30.176846993624906,38.861404328543486,0.8684958336426598,1315.6488516179384,1353.2599991670504,0,0,0,0,0,0,5.3450807347804545,4.6549192652195455,5.3450807347804545,4.6549192652195455,4.167857531939533,3.832142468060467,NA,NA,NA,0.33097297086190736,0.053865017435968124,0.2883504247230966,0.33097297086190736,0.053865017435968124,0.2883504247230966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-27.444423153648618,21.92431636476152,-5.520106788887098,-31.00048408752054,32.333678840462575,1.3331947529420347,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
149,151,Wisconsin Lutheran,NACC,5,-8.20580908039328,-9.918518806784729,23.81897239315786,33.73749119994259,0.35209148298720705,1493.1121284246901,1450.3903239766382,0,0,0,0,0,0,5.200689830357897,4.799310169642103,5.200689830357897,4.799310169642103,4.041652461983936,3.9583475380160644,NA,NA,NA,0.31573126466402324,0.05313143324773051,0.19555419962390458,0.31573126466402324,0.05313143324773051,0.19555419962390458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-40.65741776325716,25.6778718830204,-14.979545880236756,-37.85560409666203,32.08908686766558,-5.766517228996449,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
150,152,WPI,NEWMAC,1,-8.261005277415375,-9.786172713864325,18.934131510907505,28.72030422477183,1.120603649005438,1399.1114536527853,1442.2309196592284,0,0,0,0,0,0,3.686658985205966,6.313341014794035,3.686658985205966,6.313341014794035,2.9061699705127446,4.093830029487256,NA,NA,NA,0.42455070814003887,0.06862490801479182,0.4961148112984534,0.42455070814003887,0.06862490801479182,0.4961148112984534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-18.32320144671732,33.865126900503654,15.541925453786334,-10.586512953124064,34.530542511005585,23.94402955788152,N,A+,B,NA,NA,2.718281828459045,1,NA,NA
151,153,Sewanee,SAA,3,-8.378081024978263,-9.031742574623205,23.192247481464012,32.22399005608722,2.1444668825595494,1111.2405044960637,1165.3612823476087,0,0,0,0,0,0,2.3538224658324682,7.646177534167531,2.3538224658324682,7.646177534167531,1.0605607859208628,5.939439214079137,NA,NA,NA,0.5918131272387235,0.14469994995288274,0.34403808652947304,0.5918131272387235,0.14469994995288274,0.34403808652947304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-36.67508118676807,16.483447917104403,-20.191633269663665,-33.19045105967178,25.62413646056074,-7.566314599111038,N,A,N,NA,NA,2.718281828459045,1,NA,NA
152,155,Puget Sound,NWC,6,-9.170217591472792,-10.48458882949031,27.61163598979883,38.09622481928914,1.2575788698400467,1332.5888360087383,1311.3592094766186,0,0,0,0,0,0,2.225245798124813,7.7747542018751865,2.225245798124813,7.7747542018751865,1.8185482847481365,6.181451715251864,NA,NA,NA,0.6044627665926722,0.12400151279623939,0.5697947957204187,0.6044627665926722,0.12400151279623939,0.5697947957204187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-31.539380249813522,33.0221964960661,1.482816246252579,-32.67962489135183,42.16496204771478,9.485337156362952,N,A+,D-,NA,NA,2.718281828459045,1,NA,NA
153,156,Capital,OAC,4,-9.285969475692335,-10.167533912258715,26.618605292032786,36.7861392042915,1.3127813488604365,1171.3625777416728,1200.4595960231507,0,0,0,0,0,0,3.232186335344858,6.76781366465514,3.232186335344858,6.76781366465514,1.73245997389268,6.26754002610732,NA,NA,NA,0.5567584514520543,0.15171877256989735,0.1645797658745437,0.5567584514520543,0.15171877256989735,0.1645797658745437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
